name,lat,lon,gmu_id
Eagle Peak,37.7063834,-108.1020197,71
Papoose Peak,37.7436056,-108.0606289,71
Elliott Mountain,37.7344157,-108.0579697,71
Sockrider Peak,37.7255502,-108.065907,71
Sandstone Mountain,37.7194392,-108.0384059,71
Telescope Mountain,37.7166618,-108.0059046,71
Storm Peak,37.6869392,-108.0878525,71
Anchor Mountain,37.6963836,-108.0809078,71
Expectation Mountain,37.6941616,-108.0684073,71
Landslip Mountain,37.6772172,-108.0745187,71
Newman Hill,37.6830509,-108.021461,71
Dolores Mountain,37.6833287,-108.0059049,71
Island Mesa,37.8536037,-108.2770261,70
The Island,37.5438801,-108.9812194,72
Lone Dome,37.6211012,-108.6662087,711
Orphan Butte,37.5711074,-108.0214618,71
Sheep Mountain,40.6819241,-105.9339013,7
North Rawah Peak,40.6760907,-105.9669583,6
South Rawah Peak,40.6591466,-105.955847,6
Sleeping Elephant Mountain,40.6772029,-105.7655616,19
Boston Peak,40.7069247,-105.7652835,8
Crown Point,40.6292395,-105.6842832,19
Quigley Mountain,40.6380373,-105.5124948,19
Pingree Hill,40.7269885,-105.5712676,191
Prohibition Mountain,40.7394248,-105.6072201,8
Bear Mountain,40.6602594,-105.3983231,19
Mount Simon,40.7399809,-105.3927661,191
Mount Morian,40.734981,-105.4122115,191
Manhead Mountain,40.7372031,-105.4422126,191
Lonetree Mountain,40.7215487,-105.4912852,191
Sheep Mountain,40.6822036,-105.4247128,191
Red Mountain,40.6917439,-105.3920837,191
Mount McConnel,40.6720451,-105.4645843,19
Mount Ethel,40.6355375,-105.352766,19
Greyrock Mountain,40.7155369,-105.2924848,191
Goat Hill,40.642482,-105.1699809,19
Bonner Peak,40.7394257,-105.2047033,191
North Diamond Peak,40.5217452,-105.9110932,6
Clark Peak,40.6066476,-105.9300132,6
Flat Top Mountain,40.5322048,-105.8261211,19
Iron Mountain,40.5069273,-105.8519558,19
Bald Mountain,40.5591489,-105.8369546,19
Fall Mountain,40.5285941,-105.661392,20
Comanche Peak,40.5471519,-105.6789129,20
Skull Point,40.5135942,-105.6308353,20
Ramsey Peak,40.5249829,-105.61389,20
Stormy Peaks,40.5199829,-105.5869445,20
Sugarloaf Mountain,40.5166497,-105.6172236,20
South Signal Mountain,40.5185939,-105.5186082,19
East White Pine Mountain,40.6047043,-105.4458259,19
West White Pine Mountain,40.6052598,-105.4716603,19
Boiler Hill,40.5294271,-105.3913803,20
Turner Hill,40.5622046,-105.4244368,20
Crystal Mountain,40.5391493,-105.432493,20
Lookout Mountain,40.5344271,-105.4597165,20
Hyatt Hill,40.516094,-105.3527677,20
Buckhorn Mountain,40.6110932,-105.324154,19
Deadman Hill,40.5660936,-105.3069317,19
Fletcher Hill,40.5294272,-105.274153,20
Parks Hill,40.5263717,-105.3602679,20
Christ Mountain,40.575538,-105.2849862,19
Bingham Hill,40.6230378,-105.1583141,19
Horsetooth Mountain,40.5397049,-105.1969277,19
Farview Mountain,40.3777617,-105.9475159,171
Parika Peak,40.3852616,-105.9469603,171
Mount Cindy,40.418039,-105.940571,171
Bearpaws Peaks,40.4324832,-105.9708499,171
Seven Utes Mountain,40.4783161,-105.9347371,171
Static Peak,40.4766497,-105.8916798,171
Mount Richthofen,40.4694275,-105.8950133,18
Tepee Mountain,40.4633164,-105.8986246,171
Lead Mountain,40.4485944,-105.8972358,171
Mount Cirrus,40.4344278,-105.9019582,18
Howard Mountain,40.4269279,-105.8989025,171
Mount Cumulus,40.4102614,-105.9022362,18
Red Mountain,40.3991505,-105.8791797,18
Mount Stratus,40.3899838,-105.9036252,18
Mount Nimbus,40.3963727,-105.9041807,18
Green Knoll,40.386095,-105.8969583,18
Shipler Mountain,40.4266504,-105.8355667,18
Lulu Mountain,40.4799831,-105.8627897,18
Jackstraw Mountain,40.3874841,-105.8122326,18
Sheep Rock,40.4158172,-105.8136214,18
Thunder Mountain,40.4860942,-105.8547338,18
Mount Dickinson,40.4874832,-105.5658328,20
Mount Dunraven,40.48915,-105.6080568,20
Mount Tileston,40.4474835,-105.6202798,20
Dark Mountain,40.4326566,-105.5736509,20
Castle Mountain,40.3897059,-105.5505551,20
MacGregor Mountain,40.4135947,-105.5769449,20
Oldman Mountain,40.3788727,-105.5433327,20
Sundance Mountain,40.4083173,-105.7105616,20
Mount Chapin,40.4335331,-105.7018917,20
Marmot Point,40.4422752,-105.73685,20
Mount Chiquita,40.4437525,-105.6887988,20
Ypsilon Mountain,40.4573698,-105.6812123,20
Fairchild Mountain,40.4683331,-105.664267,20
West Desolation Peak,40.471473,-105.6951347,20
Flatiron Mountain,40.4845082,-105.7111877,20
Hagues Peak,40.4845827,-105.6463815,20
Rowe Mountain,40.49665,-105.6483363,20
Storm Mountain,40.4855387,-105.3858251,20
Triangle Mountain,40.4647054,-105.4516614,20
Crosier Mountain,40.4323017,-105.424983,20
Spruce Mountain,40.4883164,-105.3002657,20
Palisade Mountain,40.4402613,-105.3111001,20
Sheep Mountain,40.4122847,-105.3109487,20
Pole Hill,40.3766507,-105.3683253,20
Milner Mountain,40.4974829,-105.1824831,20
Mariana Butte,40.3980392,-105.1402603,20
Cherry Hill,40.3785947,-105.0933144,20
Mineral Point,40.3602619,-105.9047365,18
Bowen Mountain,40.3605397,-105.9333488,18
Ruby Mountain,40.3549841,-105.9555719,171
Cascade Mountain,40.3408176,-105.9597388,18
Gravel Mountain,40.274985,-105.9950183,18
Porphyry Peaks,40.2841516,-105.9464052,18
Nakai Peak,40.3436411,-105.7759225,18
Mount Ida,40.3720883,-105.7788486,20
Cracktop,40.3658176,-105.7666753,20
Mount Julian,40.3710954,-105.7575082,20
Mount Patterson,40.300818,-105.7875098,18
Nisa Mountain,40.2885959,-105.7986215,18
Green Mountain,40.2960959,-105.8225112,18
Stones Peak,40.3544288,-105.7205624,20
Gabletop Mountain,40.333096,-105.7014194,20
Joe Mills Mountain,40.3260913,-105.6798196,20
Little Matterhorn,40.3272067,-105.6927836,20
Notchtop Mountain,40.3190189,-105.6944477,20
Glacier Knobs (East),40.2989543,-105.6429539,20
The Sharkstooth,40.2807909,-105.6740026,20
Half Mountain,40.2899845,-105.6327814,20
Arrowhead,40.268318,-105.6502822,20
Sprague Mountain,40.3466511,-105.7363963,20
Knobtop Mountain,40.324309,-105.70168,20
Ptarmigan Point,40.3130581,-105.7024505,18
Hallett Peak,40.3030289,-105.6859636,20
Otis Peak,40.2922068,-105.6805611,20
Powell Peak,40.2658181,-105.6647273,18
McHenrys Peak,40.2627626,-105.6575047,18
The Spearhead,40.2552626,-105.6380596,20
Ptarmigan Mountain,40.2569294,-105.72973,18
Eagle Cliff Mountain,40.3583173,-105.5755564,20
Mount Lady Washington,40.2634837,-105.6071714,20
Battle Mountain,40.2781557,-105.5987075,20
Twin Sisters Mountain,40.2888867,-105.5185818,20
Twin Sisters Peaks,40.2888732,-105.5183324,20
Kruger Rock,40.3384026,-105.4856077,20
Panorama Peak,40.3519285,-105.4088827,20
Mount Pisgah,40.3647061,-105.4583292,20
The Notch,40.3683172,-105.4338837,20
Lion Head,40.3094868,-105.4680619,20
Lowdermilk Hill,40.3089363,-105.3931736,20
Kenny Mountain,40.2916512,-105.417217,20
Popes Hill,40.2667347,-105.4093343,20
Pflum Hill,40.2602625,-105.4166617,20
Pierson Mountain,40.3024842,-105.4747194,20
House Rock,40.2649844,-105.4880535,20
Moose Mountain,40.2949846,-105.3633258,20
Round Mountain,40.300818,-105.335269,20
Gray Mountain,40.3035959,-105.2852668,20
Blue Mountain,40.3352623,-105.2810997,20
Bald Mountain,40.3558177,-105.2638765,20
Beech Hill,40.2562966,-105.2839305,20
Rowell Hill,40.2613739,-105.335825,20
Flatiron Mountain,40.366888,-105.226096,20
Twin Mounds,40.3452613,-105.0033113,20
Trail Mountain,40.1880411,-105.9661281,18
Twin Peaks,40.1644301,-105.752508,18
Mount Acoma,40.1758189,-105.7830649,18
Mount Irving Hale,40.1377637,-105.7202843,18
Marten Peak,40.1433191,-105.6830607,18
Cooper Peak,40.150819,-105.6730604,18
Hiamovi Mountain,40.1585968,-105.6958391,18
Watanga Mountain,40.1685967,-105.7133399,18
Ogalalla Peak,40.1702633,-105.6666714,20
Andrews Peak,40.2438828,-105.7104328,18
Mount Alice,40.2391516,-105.6633384,20
Pilot Mountain,40.2313739,-105.6583381,20
The Cleaver,40.2172073,-105.6711164,20
Isolation Peak,40.2027631,-105.6772276,18
Mount Craig,40.2193201,-105.7281147,18
Mount Adams,40.086653,-105.7327844,28
Mahana Peak,40.199152,-105.6669494,20
Saint Vrain Mountain,40.1612637,-105.5857285,20
Meadow Mountain,40.1752782,-105.57057,20
Mount Orton,40.2272071,-105.6197255,20
Mount Meeker,40.2484361,-105.6049383,20
Porphyry Mountain,40.1269299,-105.3880495,20
Bald Mountain,40.1385966,-105.4036057,20
Cannon Mountain,40.1424855,-105.42944,20
Miller Rock,40.1488743,-105.4502741,20
Big John Mountain,40.1958183,-105.4569411,20
South Sheep Mountain,40.2088739,-105.4263843,20
Smithy Mountain,40.2130407,-105.3816603,20
Cook Mountain,40.2179323,-105.4046441,20
North Sheep Mountain,40.2224849,-105.4299956,20
Table Mountain,40.1274855,-105.2563779,20
Fairview Peak,40.1358188,-105.3499925,20
Red Hill,40.1741521,-105.283601,20
Coffintop Mountain,40.1988741,-105.355826,20
Indian Lookout Mountain,40.2205409,-105.2952679,20
Steamboat Mountain,40.2360964,-105.2841562,20
Potato Hill,40.1658187,-105.2408216,20
Table Top Mountain,40.2283183,-105.1685963,20
Rabbit Mountain,40.2360962,-105.197764,20
Granby Mesa,40.0786736,-105.8915884,28
Mount Neva,40.0069313,-105.6883378,29
North Arapaho Peak,40.0266534,-105.6500032,29
Arikaree Peak,40.0467898,-105.6385573,29
Navajo Peak,40.0535975,-105.6466699,29
Apache Peak,40.0585288,-105.6510884,29
Shoshoni Peak,40.0668021,-105.6386961,29
Pawnee Peak,40.0816262,-105.6326959,20
Mount Toll,40.0883194,-105.6336141,20
Paiute Peak,40.098228,-105.6329605,20
Santanta Peak,40.0255423,-105.6900046,28
Mount George,40.0569308,-105.6608371,18
Mount Achonee,40.0726604,-105.6781544,18
Lone Eagle Peak,40.0693983,-105.6606361,18
South Arapaho Peak,40.0196529,-105.6495765,29
Niwot Mountain,40.0588752,-105.5524998,29
Little Pawnee Peak,40.0824862,-105.6213913,29
Mount Audubon,40.0992296,-105.6162598,20
Monument Hill,40.0494304,-105.396938,29
Hoosier Hill,40.0541526,-105.3941608,29
Bighorn Mountain,40.0627637,-105.3874939,29
Burnt Mountain,40.0752638,-105.4713858,20
Nugget Hill,40.0910968,-105.3813826,20
Walker Mountain,40.0985968,-105.4088836,20
Bueno Mountain,40.1227634,-105.4147172,20
Peewink Mountain,40.0038753,-105.4402735,29
Comforter Mountain,40.0027642,-105.4211062,29
Sugarloaf Mountain,40.0266529,-105.4186062,29
Bald Mountain,40.0258196,-105.4522184,29
Logan Hill,40.0316527,-105.382216,29
Dirigo Hill,40.0355416,-105.3794381,29
Golden Age Hill,40.1230411,-105.3655487,20
Bald Mountain,40.0470714,-105.3441039,29
Lee Hill,40.072208,-105.3544372,29
Emancipation Hill,40.0547081,-105.3649931,29
Flagstaff Mountain,40.0016525,-105.3074913,29
Arkansas Mountain,40.0297082,-105.3694378,29
Poorman Hill,40.0305415,-105.3358256,29
Alaska Hill,40.0355416,-105.365271,29
Hoover Hill,40.0038742,-105.1991542,29
Valmont Butte,40.0303129,-105.2135332,29
Haystack Mountain,40.1113743,-105.2241546,20
Gun Barrel Hill,40.0628177,-105.1604074,29
Rampart Hills,37.4308294,-108.1984125,73
Helmet Peak,37.4113861,-108.1272987,73
Red Arrow Dome,37.3863861,-108.151466,73
Snowstorm Peak,37.4389062,-108.0118787,74
Cumberland Mountain,37.4441648,-108.004239,74
Sharkstooth Peak,37.4598457,-108.073171,73
Madden Peak,37.3824978,-108.1084089,73
Star Peak,37.3888867,-108.105631,74
Deadwood Mountain,37.382952,-108.0434387,74
Baker Peak,37.3983319,-108.0317395,74
Lewis Mountain,37.4236095,-108.0089611,74
Gibbs Peak,37.4097197,-108.1022978,73
Burwell Peak,37.4211086,-108.0900751,73
Babcock Peak,37.4286086,-108.0767414,74
Spiller Peak,37.4280666,-108.0870422,73
Burro Mountain,37.4861074,-108.110632,73
Mount Moss,37.4388863,-108.0781305,73
Centennial Peak,37.4471065,-108.0769523,73
Hesperus Mountain,37.4449971,-108.0889642,73
Diorite Peak,37.440019,-108.050777,71
Silver Mountain,37.3869021,-108.029368,74
Battle Rock,37.3355689,-108.8247687,72
Marble Mountain,37.298049,-108.7942675,72
Ute Peak / Wisuv Káruv,37.2841604,-108.778711,72
Horse Mountain,37.2658272,-108.7831557,72
Black Mountain,37.2691605,-108.8048235,72
Gifford Knoll,37.3286043,-108.7362096,72
Chapin Mesa,37.2615273,-108.4930265,73
Lone Cone,37.3088842,-108.4261981,73
Navajo Hill,37.2606649,-108.4936488,73
Caviness Mountain,37.3652753,-108.1470213,74
Menefee Peak,37.3263966,-108.2488523,73
Baldy Peak,37.3494437,-108.0372948,74
Twin Buttes,37.2800017,-107.923957,74
Perins Peak,37.2905572,-107.9167346,74
East Toe,37.1956688,-108.7936141,72
West Toe,37.1985887,-108.8312854,72
The Knees,37.2199941,-108.8087119,72
Wildhorse Mesa,37.207773,-108.5609245,73
Wetherill Mesa,37.2007916,-108.5410918,73
Coyote Mesa,37.1880505,-108.6189818,73
East Ute Mesa,37.2172171,-108.6070373,73
Pulpit Rock,37.2463838,-108.6014819,73
Moccasin Head,37.1855518,-108.4350865,73
Whites Mesa,37.2430519,-108.3853628,73
Red Mesa,37.2127786,-108.0528497,741
Bridge Timber Mountain,37.1536128,-107.9945137,741
Basin Mountain,37.2058352,-107.9547907,741
Tanner Mesa,37.0221556,-108.7265981,73
Short Mesa,37.120828,-108.6645382,73
Cowboy Mesa,37.1077727,-108.6420373,73
South Cinder Butte,37.0147228,-108.1286855,741
Cinder Butte,37.0250006,-108.1247964,741
North Cinder Butte,37.0283339,-108.1200739,741
Pinkerton Mesa,37.0500012,-108.0495153,741
Sugarloaf,39.4519287,-106.8955975,44
Red Hill,39.376374,-106.8319839,444
Gyp Hill,39.3783185,-106.7975382,444
Mount Eve,39.4924849,-106.7014243,44
Craig Peak,39.4958185,-106.6378118,44
Mount Thomas,39.4199852,-106.7436475,44
Burnt Mountain,39.3847084,-106.6280889,444
Mount Jackson,39.4852636,-106.5366982,45
Gold Dust Peak,39.4788745,-106.5947552,44
Fools Peak,39.4508191,-106.5997552,444
Eagle Peak,39.4455416,-106.5814213,44
Avalanche Peak,39.4160973,-106.58031,444
Middle Mountain,39.4435974,-106.5244755,45
Savage Peak,39.3808202,-106.5203083,45
Notch Mountain,39.4774862,-106.4605854,45
Mount of the Holy Cross,39.4668216,-106.4817768,45
Whitney Peak,39.4327644,-106.4730853,45
Hornsilver Mountain,39.4969307,-106.3250271,45
Resolution Mountain,39.4899796,-106.2945678,45
Ptarmigan Hill,39.4949865,-106.2594702,37
Taylor Hill,39.3855434,-106.2886363,45
Sugarloaf Peak,39.4624869,-106.2480807,37
Mayflower Hill,39.4230432,-106.1422438,37
Elk Mountain,39.4535982,-106.2380803,37
Pearl Peak,39.4435983,-106.2464137,45
Corbett Peak,39.4409366,-106.2312336,37
North Sheep Mountain,39.4263763,-106.2333576,45
East Sheep Mountain,39.4166543,-106.2089123,37
Jacque Peak,39.4544315,-106.1975234,37
Tucker Mountain,39.454949,-106.1786259,37
Sheep Mountain,39.414432,-106.2289129,45
Carbonate Hill,39.4049878,-106.1758557,37
Gold Hill,39.4160988,-106.1605776,37
Fletcher Mountain,39.4031418,-106.128923,37
Little Bartlett Mountain,39.3858214,-106.1614107,37
Wheeler Mountain,39.3802338,-106.1358696,37
Bartlett Mountain,39.3769326,-106.1591884,37
Peak 6,39.4936343,-106.1113733,37
Peak 7,39.4783202,-106.1055762,37
Shock Hill,39.4905425,-106.0561302,37
Gibson Hill,39.4958201,-106.0294626,37
Prospect Hill,39.4908202,-106.0136288,37
Barney Ford Hill,39.4722093,-106.0339072,37
Little Mountain,39.4694316,-106.034185,37
Peak 9,39.4516532,-106.105206,37
Peak 10,39.4433096,-106.1027334,37
Crystal Peak,39.434618,-106.1143943,37
Mount Helen,39.4286163,-106.0874822,37
Pacific Peak,39.4230432,-106.1233543,37
Mount Argentine,39.4324876,-106.0150177,37
Quandary Peak,39.397289,-106.106431,37
North Star Mountain,39.3779759,-106.0979671,37
Red Mountain,39.3947103,-106.0222402,37
Red Peak,39.3910993,-106.0047397,37
Sloane Peak,39.352485,-106.8908749,47
Ford Peak,39.3438744,-106.7936492,47
Larkspur Mountain,39.2730418,-106.7536477,47
Mount Yeckel,39.2869309,-106.6997573,47
Cyclone Mountain,39.3222084,-106.7039241,47
Sellar Peak,39.3119317,-106.5636425,444
Mount Nast,39.2510985,-106.6119769,47
Wildcat Mountain,39.2794321,-106.5428083,47
Homestake Peak,39.3674875,-106.4147502,45
Galena Mountain,39.3151299,-106.432157,48
Sugarloaf Mountain,39.2605443,-106.4161382,48
Fryer Hill,39.2549951,-106.2728011,49
Yankee Hill,39.2536008,-106.2583563,49
Canterbury Hill,39.2772116,-106.2636345,49
Fairview Hill,39.254434,-106.2786346,49
Missouri Hill,39.3377661,-106.3180809,49
Cooper Hill,39.349155,-106.2839135,49
Buckeye Peak,39.3455441,-106.2536351,49
Mount Zion,39.3113778,-106.275024,49
Clinton Peak,39.3683216,-106.149188,37
Traver Peak,39.3585995,-106.1483547,49
Mount Arkansas,39.3324888,-106.1780774,49
Treasurevault Mountain,39.306378,-106.183633,49
Mosquito Peak,39.300267,-106.1830773,49
Prospect Mountain,39.2788783,-106.237245,49
Mount Buckskin,39.3207654,-106.1510479,49
Loveland Mountain,39.30889,-106.30583,49
Little Ellen Hill,39.2524898,-106.2044663,49
Mount Evans,39.2569342,-106.181688,49
London Mountain,39.2844338,-106.1583544,49
Pennsylvania Mountain,39.2647119,-106.1422428,49
Mount Lincoln,39.3514491,-106.1114834,49
Mount Cameron,39.3463953,-106.1187205,49
Mount Bross,39.3353952,-106.1076192,49
Mount Silverheels,39.3391555,-106.005295,500
Bald Hill,39.263323,-106.0941862,49
Eagle Mountain,39.2191525,-106.9900448,43
Cozy Point,39.2319305,-106.8847633,43
Burnt Mountain,39.1709907,-106.9230318,43
Baldy Mountain,39.1480431,-106.966433,43
Highland Peak,39.1290563,-106.8770592,43
Red Butte,39.2091534,-106.8428174,43
Red Mountain,39.2208199,-106.8130941,47
Aspen Mountain,39.1760986,-106.8292058,471
Bell Mountain,39.1635989,-106.8194833,471
Bald Knob,39.2230426,-106.7358693,47
Geissler Mountain,39.1449896,-106.5830868,47
Deer Mountain,39.1569342,-106.5214183,48
Mount Champion,39.1322125,-106.521696,48
Twin Mounds,39.2402668,-106.4150269,48
Mount Massive,39.1875396,-106.475619,48
French Mountain,39.1286017,-106.4825282,48
Rock Hill,39.2272124,-106.2528004,49
Iron Hill,39.241101,-106.2622452,49
Carbonate Hill,39.2424898,-106.2758567,49
Long and Derry Hill,39.2174904,-106.2197441,49
Printer Boy Hill,39.2280458,-106.2400223,49
Green Mountain,39.2316569,-106.2286333,49
Whites Hill,39.2361012,-106.2428002,49
Ball Mountain,39.2372123,-106.2216887,49
Breece Hill,39.24249,-106.2372447,49
Rocky Point,39.1786022,-106.2289107,49
Empire Hill,39.1919353,-106.2194662,49
Mount Sheridan,39.2090648,-106.1847373,49
West Sheridan,39.2166571,-106.2025215,49
Mount Sherman,39.2250795,-106.1700671,49
Gemini Peak,39.2347123,-106.1683543,49
East Ball Mountain,39.2383234,-106.2022439,49
West Dyer Mountain,39.2436011,-106.1950215,49
Ptarmigan Peak,39.1505472,-106.1744649,49
Horseshoe Mountain,39.1858243,-106.1852987,49
Finnback Knob,39.1924909,-106.1916878,49
Peerless Mountain,39.1980464,-106.1789097,49
Weston Peak,39.1366586,-106.1639089,49
Lamb Mountain,39.1902688,-106.1214084,49
Sheep Mountain,39.193602,-106.1119638,49
Round Hill,39.1352698,-106.0639065,49
North Maroon Peak,39.0760079,-106.9871449,43
Pyramid Peak,39.0716572,-106.950112,43
Keefe Peak,39.0324903,-106.9047643,43
Belleview Mountain,39.0444341,-106.9986567,43
Hunter Peak,39.0530455,-106.9042087,43
Hayden Peak,39.0594343,-106.8519845,43
Ashcroft Mountain,39.0427683,-106.7778151,471
McArthur Mountain,39.0591569,-106.7675369,471
Cathedral Peak,39.0344348,-106.8589292,43
Conundrum Peak,39.015747,-106.862782,43
Castle Peak,39.0097131,-106.861429,43
Green Mountain,39.1011011,-106.6539222,471
New York Peak,39.0858372,-106.6933179,471
Gold Hill,39.0458239,-106.7397582,55
Larson Peak,39.0327692,-106.6350326,471
Truro Peak,39.0458693,-106.6317988,471
Independence Mountain,39.0941571,-106.6111432,471
Star Mountain,39.0616582,-106.5333628,48
Ouray Peak,39.0541581,-106.5650304,48
Grizzly Peak,39.0424914,-106.5975314,471
Red Mountain,39.0244362,-106.5916979,48
Middle Mountain,39.0128491,-106.5758908,48
Garfield Peak,39.0303723,-106.5939919,48
Bull Hill,39.0994356,-106.4622498,48
Casco Peak,39.1141575,-106.4939173,48
Mount Elbert,39.1177521,-106.4453787,48
Parry Peak,39.0841585,-106.413915,48
La Plata Peak,39.0294519,-106.4729609,48
Monitor Rock,39.0738806,-106.451416,48
Twin Peaks,39.0422147,-106.4233596,48
Quail Mountain,39.0180486,-106.3947476,48
Mount Hope,39.0211039,-106.4197483,48
Black Mountain,39.1036035,-106.2372439,49
South Peak,39.1216588,-106.2061321,49
Black Mountain,39.1058259,-106.0172385,49
Jones Hill,39.042216,-106.0600166,49
Antelope Hill,40.4922034,-104.8444151,94
Point of Rocks,40.48526,-104.3505076,951
Wildcat Mound,40.2899828,-104.8599727,94
The Sand Hills,40.0910939,-104.6424642,94
Riley Mound,40.124705,-104.7463578,94
Bidwell Hill,40.0494279,-104.1013393,99
Bottle Peak,39.9022086,-105.9364031,28
Ptarmigan Peak,39.9060974,-105.9480703,28
Morse Mountain,39.9209524,-105.8975609,28
Sheep Mountain,39.953042,-105.9219582,28
Marker Hill,39.9802647,-105.769174,28
Nebraska Hill,39.8808205,-105.6513915,38
Guinn Mountain,39.9394314,-105.6494472,29
Mount Epworth,39.9224871,-105.6952821,28
Devils Thumb,39.9782974,-105.685071,29
Jumbo Mountain,39.8969316,-105.5544436,38
Park Hill,39.9572092,-105.5366654,29
